bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1939068,233233,amendment,4831,application/pdf,"House Floor Amendment SF0171HW001",https://legiscan.com/WY/amendment/SF0171/id/233233,https://wyoleg.gov/2025/Amends/SF0171HW001.pdf
1941814,225354,amendment,4885,application/pdf,"Senate Committee Amendment SF0175SS001",https://legiscan.com/WY/amendment/SF0175/id/225354,https://wyoleg.gov/2025/Amends/SF0175SS001.pdf
1941814,226230,amendment,4836,application/pdf,"Senate Floor Amendment SF0175S2001",https://legiscan.com/WY/amendment/SF0175/id/226230,https://wyoleg.gov/2025/Amends/SF0175S2001.pdf
1941814,232207,amendment,5257,application/pdf,"House Committee Amendment SF0175HS001",https://legiscan.com/WY/amendment/SF0175/id/232207,https://wyoleg.gov/2025/Amends/SF0175HS001.pdf
1941815,225240,amendment,15290,application/pdf,"Senate Committee Amendment SF0178SS001",https://legiscan.com/WY/amendment/SF0178/id/225240,https://wyoleg.gov/2025/Amends/SF0178SS001.pdf
1941815,226906,amendment,7421,application/pdf,"Senate Floor Amendment SF0178S2001",https://legiscan.com/WY/amendment/SF0178/id/226906,https://wyoleg.gov/2025/Amends/SF0178S2001.pdf
1941820,224631,amendment,5281,application/pdf,"Senate Committee Amendment SF0181SS001",https://legiscan.com/WY/amendment/SF0181/id/224631,https://wyoleg.gov/2025/Amends/SF0181SS001.pdf
1941820,224998,amendment,5161,application/pdf,"Senate Floor Amendment SF0181SW001",https://legiscan.com/WY/amendment/SF0181/id/224998,https://wyoleg.gov/2025/Amends/SF0181SW001.pdf
1941820,226472,amendment,4759,application/pdf,"Senate Floor Amendment SF0181SW002",https://legiscan.com/WY/amendment/SF0181/id/226472,https://wyoleg.gov/2025/Amends/SF0181SW002.pdf
1941820,226685,amendment,5018,application/pdf,"Senate Floor Amendment SF0181S2001",https://legiscan.com/WY/amendment/SF0181/id/226685,https://wyoleg.gov/2025/Amends/SF0181S2001.pdf
1942524,224445,amendment,5070,application/pdf,"Senate Committee Amendment SF0185SS001",https://legiscan.com/WY/amendment/SF0185/id/224445,https://wyoleg.gov/2025/Amends/SF0185SS001.pdf
1942524,224446,amendment,4756,application/pdf,"Senate Floor Amendment SF0185SW001",https://legiscan.com/WY/amendment/SF0185/id/224446,https://wyoleg.gov/2025/Amends/SF0185SW001.pdf
1942524,225017,amendment,5438,application/pdf,"Senate Floor Amendment SF0185SW002",https://legiscan.com/WY/amendment/SF0185/id/225017,https://wyoleg.gov/2025/Amends/SF0185SW002.pdf
1942524,225777,amendment,5234,application/pdf,"Senate Floor Amendment SF0185SW003",https://legiscan.com/WY/amendment/SF0185/id/225777,https://wyoleg.gov/2025/Amends/SF0185SW003.pdf
1942422,224427,amendment,7841,application/pdf,"Senate Committee Amendment SF0186SS001",https://legiscan.com/WY/amendment/SF0186/id/224427,https://wyoleg.gov/2025/Amends/SF0186SS001.pdf
1942829,226012,amendment,5625,application/pdf,"Senate Committee Amendment SF0190SS001",https://legiscan.com/WY/amendment/SF0190/id/226012,https://wyoleg.gov/2025/Amends/SF0190SS001.pdf
1942829,226013,amendment,5546,application/pdf,"Senate Floor Amendment SF0190SW001",https://legiscan.com/WY/amendment/SF0190/id/226013,https://wyoleg.gov/2025/Amends/SF0190SW001.pdf
1942829,226014,amendment,5003,application/pdf,"Senate Floor Amendment SF0190SW002",https://legiscan.com/WY/amendment/SF0190/id/226014,https://wyoleg.gov/2025/Amends/SF0190SW002.pdf
1942829,226341,amendment,5359,application/pdf,"Senate Committee Amendment SF0190SS001.01",https://legiscan.com/WY/amendment/SF0190/id/226341,https://wyoleg.gov/2025/Amends/SF0190SS001.01.pdf
1942829,226342,amendment,5156,application/pdf,"Senate Committee Amendment SF0190SS001.02",https://legiscan.com/WY/amendment/SF0190/id/226342,https://wyoleg.gov/2025/Amends/SF0190SS001.02.pdf
1942829,226855,amendment,5043,application/pdf,"Senate Floor Amendment SF0190S2001",https://legiscan.com/WY/amendment/SF0190/id/226855,https://wyoleg.gov/2025/Amends/SF0190S2001.pdf
1942829,226856,amendment,16128,application/pdf,"Senate Floor Amendment SF0190S2002",https://legiscan.com/WY/amendment/SF0190/id/226856,https://wyoleg.gov/2025/Amends/SF0190S2002.pdf
1942829,226857,amendment,5200,application/pdf,"Senate Floor Amendment SF0190S3001",https://legiscan.com/WY/amendment/SF0190/id/226857,https://wyoleg.gov/2025/Amends/SF0190S3001.pdf
1942829,232755,amendment,8447,application/pdf,"House Committee Amendment SF0190HS001",https://legiscan.com/WY/amendment/SF0190/id/232755,https://wyoleg.gov/2025/Amends/SF0190HS001.pdf
1942829,232756,amendment,5090,application/pdf,"House Floor Amendment SF0190HW001",https://legiscan.com/WY/amendment/SF0190/id/232756,https://wyoleg.gov/2025/Amends/SF0190HW001.pdf
1942762,230440,amendment,7082,application/pdf,"House Committee Amendment SF0191HS001",https://legiscan.com/WY/amendment/SF0191/id/230440,https://wyoleg.gov/2025/Amends/SF0191HS001.pdf
1942762,232774,amendment,5717,application/pdf,"House Floor Amendment SF0191HW001",https://legiscan.com/WY/amendment/SF0191/id/232774,https://wyoleg.gov/2025/Amends/SF0191HW001.pdf
1942762,233069,amendment,5692,application/pdf,"House Floor Amendment SF0191H2001",https://legiscan.com/WY/amendment/SF0191/id/233069,https://wyoleg.gov/2025/Amends/SF0191H2001.pdf
1942762,233070,amendment,6021,application/pdf,"House Floor Amendment SF0191H2002",https://legiscan.com/WY/amendment/SF0191/id/233070,https://wyoleg.gov/2025/Amends/SF0191H2002.pdf
1942762,233592,amendment,13564,application/pdf,"House Floor Amendment SF0191H2003",https://legiscan.com/WY/amendment/SF0191/id/233592,https://wyoleg.gov/2025/Amends/SF0191H2003.pdf
1942762,233755,amendment,6209,application/pdf,"House Floor Amendment SF0191H3001",https://legiscan.com/WY/amendment/SF0191/id/233755,https://wyoleg.gov/2025/Amends/SF0191H3001.pdf
1942762,233756,amendment,13564,application/pdf,"House Floor Amendment SF0191H3002",https://legiscan.com/WY/amendment/SF0191/id/233756,https://wyoleg.gov/2025/Amends/SF0191H3002.pdf
1942762,234056,amendment,6482,application/pdf,"House Floor Amendment SF0191H3003",https://legiscan.com/WY/amendment/SF0191/id/234056,https://wyoleg.gov/2025/Amends/SF0191H3003.pdf
1942943,225710,amendment,5105,application/pdf,"Senate Committee Amendment SF0195SS001",https://legiscan.com/WY/amendment/SF0195/id/225710,https://wyoleg.gov/2025/Amends/SF0195SS001.pdf
1942943,225711,amendment,4824,application/pdf,"Senate Floor Amendment SF0195SW001",https://legiscan.com/WY/amendment/SF0195/id/225711,https://wyoleg.gov/2025/Amends/SF0195SW001.pdf
1942943,226947,amendment,4872,application/pdf,"Senate Floor Amendment SF0195S2001",https://legiscan.com/WY/amendment/SF0195/id/226947,https://wyoleg.gov/2025/Amends/SF0195S2001.pdf
1942943,227071,amendment,6737,application/pdf,"Senate Floor Amendment SF0195S3001",https://legiscan.com/WY/amendment/SF0195/id/227071,https://wyoleg.gov/2025/Amends/SF0195S3001.pdf
1942943,228327,amendment,5251,application/pdf,"House Committee Amendment SF0195HS001",https://legiscan.com/WY/amendment/SF0195/id/228327,https://wyoleg.gov/2025/Amends/SF0195HS001.pdf
1942943,230313,amendment,6496,application/pdf,"House Committee Amendment SF0195HS002",https://legiscan.com/WY/amendment/SF0195/id/230313,https://wyoleg.gov/2025/Amends/SF0195HS002.pdf
1942943,231526,amendment,5716,application/pdf,"House Floor Amendment SF0195H3001",https://legiscan.com/WY/amendment/SF0195/id/231526,https://wyoleg.gov/2025/Amends/SF0195H3001.pdf
1943012,225000,amendment,5935,application/pdf,"Senate Committee Amendment SF0196SS001",https://legiscan.com/WY/amendment/SF0196/id/225000,https://wyoleg.gov/2025/Amends/SF0196SS001.pdf
1943012,232072,amendment,7707,application/pdf,"House Committee Amendment SF0196HS001",https://legiscan.com/WY/amendment/SF0196/id/232072,https://wyoleg.gov/2025/Amends/SF0196HS001.pdf
1943012,233853,amendment,6643,application/pdf,"Senate Committee Amendment SF0196JC001",https://legiscan.com/WY/amendment/SF0196/id/233853,https://wyoleg.gov/2025/Amends/SF0196JC001.pdf
1946180,225949,amendment,5467,application/pdf,"Senate Committee Amendment SF0197SS001",https://legiscan.com/WY/amendment/SF0197/id/225949,https://wyoleg.gov/2025/Amends/SF0197SS001.pdf
1946180,226651,amendment,6958,application/pdf,"Senate Floor Amendment SF0197S2001",https://legiscan.com/WY/amendment/SF0197/id/226651,https://wyoleg.gov/2025/Amends/SF0197S2001.pdf
1946180,231146,amendment,4879,application/pdf,"House Committee Amendment SF0197HS001",https://legiscan.com/WY/amendment/SF0197/id/231146,https://wyoleg.gov/2025/Amends/SF0197HS001.pdf
1901420,226270,amendment,5304,application/pdf,"Senate Floor Amendment SJ0002S3001",https://legiscan.com/WY/amendment/SJ0002/id/226270,https://wyoleg.gov/2025/Amends/SJ0002S3001.pdf
1901420,226271,amendment,5603,application/pdf,"Senate Floor Amendment SJ0002S3002",https://legiscan.com/WY/amendment/SJ0002/id/226271,https://wyoleg.gov/2025/Amends/SJ0002S3002.pdf
1912290,228027,amendment,5256,application/pdf,"House Floor Amendment SJ0003HW001",https://legiscan.com/WY/amendment/SJ0003/id/228027,https://wyoleg.gov/2025/Amends/SJ0003HW001.pdf
1932174,224603,amendment,5170,application/pdf,"Senate Committee Amendment SJ0006SS001",https://legiscan.com/WY/amendment/SJ0006/id/224603,https://wyoleg.gov/2025/Amends/SJ0006SS001.pdf
1942356,225974,amendment,5156,application/pdf,"Senate Committee Amendment SJ0010SS001",https://legiscan.com/WY/amendment/SJ0010/id/225974,https://wyoleg.gov/2025/Amends/SJ0010SS001.pdf
