bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
2016933,249028,amendment,2653,text/html,"hb3517 s fin amt _1 4-9 adopted",https://legiscan.com/WV/amendment/HB3517/id/249028,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3517%20s%20fin%20amt%20_1%204-9%20adopted.htm
2016933,249191,amendment,60071,text/html,"hb3517 hfa kelly 4-12 _1",https://legiscan.com/WV/amendment/HB3517/id/249191,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3517%20hfa%20kelly%204-12%20_1.htm
2016933,249192,amendment,3956,text/html,"hb3517 hfat kelly 4-12",https://legiscan.com/WV/amendment/HB3517/id/249192,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3517%20hfat%20kelly%204-12.htm
2022343,249160,amendment,3422,text/html,"hb3520 sfat barrett _1 4-12",https://legiscan.com/WV/amendment/HB3520/id/249160,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3520%20sfat%20barrett%20_1%204-12.htm
2022343,249161,amendment,8817,text/html,"hb3520 sfa barrett _1 4-12",https://legiscan.com/WV/amendment/HB3520/id/249161,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3520%20sfa%20barrett%20_1%204-12.htm
2022343,250748,amendment,8817,text/html,"hb3520 sfa barrett _1 4-12 adopted",https://legiscan.com/WV/amendment/HB3520/id/250748,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3520%20sfa%20barrett%20_1%204-12%20adopted.htm
1907231,226287,amendment,1153,text/html,"hr1 hfa brooks 2-10 _2",https://legiscan.com/WV/amendment/HR1/id/226287,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20brooks%202-10%20_2.htm
1907231,226288,amendment,993,text/html,"hr1 hfa brooks 2-10 _1",https://legiscan.com/WV/amendment/HR1/id/226288,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20brooks%202-10%20_1.htm
1907231,227165,amendment,1153,text/html,"hr1 hfa brooks 2-10 _2 rejected",https://legiscan.com/WV/amendment/HR1/id/227165,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20brooks%202-10%20_2%20rejected.htm
1907231,227150,amendment,1049,text/html,"hr1 hfa young 2-12 reformed",https://legiscan.com/WV/amendment/HR1/id/227150,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20young%202-12%20reformed.htm
