bill_id,date,chamber,sequence,action
1928436,2025-03-28,Council,7,"Act A26-0027 Published in DC Register Vol 72 and Page 003320, Expires on Jun 18, 2025"
1928454,2025-01-10,Council,1,"Introduced in Office of the Secretary"
1928454,2025-01-21,Council,2,"Referred to Committee on Committee of the Whole"
1928454,2025-01-24,Council,3,"Notice of Intent to Act on B26-0039 Published in the DC Register"
1928454,2025-02-18,Council,4,"Committee Mark-up of B26-0039"
1928454,2025-03-04,Council,5,"Committee Report Filed"
1928454,2025-03-04,Council,6,"First Reading, CC"
1928454,2025-04-01,Council,7,"Final Reading, CC"
1928454,2025-04-22,Council,8,"Transmitted to Mayor, Response Due on May 6, 2025"
1928454,2025-04-24,Council,9,"Signed by the Mayor and Enacted with Act Number A26-0065"
1928454,2025-04-29,Council,10,"Returned from Mayor"
1928454,2025-05-01,Council,11,"Transmitted to Congress"
1928454,2025-05-02,Council,12,"Act A26-0065 Published in DC Register Vol 72 and Page 005337"
1928454,2025-06-20,Council,13,"Law L26-0013, Effective from Jun 13, 2025 Published in DC Register Vol 72 and Page 006767"
1928454,2025-08-26,Council,14,"Notice of Mark-up filed in the Office of Secretary"
1928471,2025-01-13,Council,1,"Introduced in Office of the Secretary"
1928471,2025-01-21,Council,2,"Referred to Committee on Judiciary and Public Safety"
1928471,2025-01-24,Council,3,"Notice of Intent to Act on B26-0056 Published in the DC Register"
1928487,2025-01-13,Council,1,"Introduced in Office of the Secretary"
1928487,2025-01-21,Council,2,"Referred to Committee on Committee of the Whole"
1928487,2025-01-24,Council,3,"Notice of Intent to Act on B26-0045 Published in the DC Register"
1928487,2025-02-14,Council,4,"Notice of Public Hearing Published in the DC Register"
1928487,2025-02-21,Council,5,"Notice of Public Hearing Published in the DC Register"
1928487,2025-03-20,Council,6,"Public Hearing Held"
1928487,2025-05-13,Council,7,"Committee Mark-up of B26-0045"
1928487,2025-06-02,Council,8,"Committee Report Filed"
1928487,2025-06-03,Council,9,"First Reading, CC"
1928487,2025-06-03,Council,10,"Notice of Mark-up filed in the Office of Secretary"
1928487,2025-06-17,Council,11,"Final Reading, CC"
1928487,2025-07-01,Council,12,"Transmitted to Mayor, Response Due on July 16, 2025"
1928487,2025-07-11,Council,13,"Signed by the Mayor and Enacted with Act Number A26-0105"
1928487,2025-07-15,Council,14,"Returned from Mayor"
1928487,2025-07-18,Council,15,"Act A26-0105 Published in DC Register Vol 72 and Page 008007"
1928487,2025-07-21,Council,16,"Transmitted to Congress"
1928487,2025-08-30,Council,17,"Law Number L26-0035 Effective from Aug 30, 2025"
1928506,2025-01-13,Council,1,"Introduced in Office of the Secretary"
1928506,2025-01-21,Council,2,"Referred to Committee on Business and Economic Development"
1928506,2025-01-24,Council,3,"Notice of Intent to Act on B26-0057 Published in the DC Register"
1928522,2025-01-13,Council,1,"Introduced in Office of the Secretary"
1928522,2025-01-21,Council,2,"Referred to Committee on Executive Administration and Labor"
1928522,2025-01-24,Council,3,"Notice of Intent to Act on B26-0043 Published in the DC Register"
1928522,2025-04-23,Council,4,"Notice of Public Hearing Published in the DC Register"
1928522,2025-04-25,Council,5,"Notice of Public Hearing Published in the DC Register"
1928522,2025-04-29,Council,6,"Notice of Public Hearing Published in the DC Register"
1928522,2025-04-30,Council,7,"Notice of Public Hearing Published in the DC Register"
1928522,2025-05-02,Council,8,"Notice of Public Hearing Published in the DC Register"
1928522,2025-05-09,Council,9,"Notice of Public Hearing Published in the DC Register"
1928522,2025-05-09,Council,10,"Public Hearing Held"
1928522,2025-05-14,Council,11,"Public Hearing Held"
1928538,2025-01-08,Council,1,"Introduced in Office of the Secretary"
1928538,2025-01-21,Council,2,"Referred to Committee on Committee of the Whole"
1928538,2025-01-24,Council,3,"Notice of Intent to Act on PR26-0023 Published in the DC Register"
1928538,2025-02-03,Council,4,"Notice of Public Hearing Published in the DC Register"
1928538,2025-02-07,Council,5,"Notice of Public Hearing Published in the DC Register"
1928538,2025-03-06,Council,6,"Public Hearing Held"
1928538,2025-04-01,Council,7,"Committee Mark-up of PR26-0023"
1928538,2025-04-01,Council,8,"Final Reading, CC"
1928538,2025-04-01,Council,9,"Approved with Resolution Number R26-0064"
1928538,2025-08-19,Council,10,"Notice of Mark-up filed in the Office of Secretary"
1928538,2025-09-08,Council,11,"Committee Report Filed"
1928556,2025-01-15,Council,1,"Introduced in Office of the Secretary"
1928556,2025-01-21,Council,2,"Referred to Committee on Business and Economic Development"
1928556,2025-06-03,Council,3,"Referred to Committee on Business and Economic Development"
1928556,2025-06-06,Council,4,"Notice of Intent to Act on B26-0058 Published in the DC Register"
1928556,2025-06-06,Council,5,"Referred to Committee on Business and Economic Development"
1928556,2025-09-09,Council,6,"Notice of Public Hearing Published in the DC Register"
1928556,2025-10-01,Council,7,"Public Hearing"
1928571,2025-01-13,Council,1,"Introduced in Office of the Secretary"
1928571,2025-01-21,Council,2,"Referred to Committee on Judiciary and Public Safety"
1928571,2025-01-24,Council,3,"Notice of Intent to Act on B26-0052 Published in the DC Register"
1928571,2025-03-04,Council,4,"Notice of Public Hearing Published in the DC Register"
1928571,2025-03-07,Council,5,"Notice of Public Hearing Published in the DC Register"
1928571,2025-03-12,Council,6,"Cancellation Notice of Public Hearing Filed"
1928571,2025-03-26,Council,7,"Public Hearing Cancelled"
1928591,2025-01-13,Council,1,"Introduced in Office of the Secretary"
1928591,2025-01-21,Council,2,"Referred to Committee on Business and Economic Development"
1928591,2025-01-24,Council,3,"Notice of Intent to Act on B26-0054 Published in the DC Register"
1928608,2025-01-13,Council,1,"Introduced in Office of the Secretary"
1928608,2025-01-21,Council,2,"Referred to Committee on Committee of the Whole"
1928608,2025-01-24,Council,3,"Notice of Intent to Act on B26-0053 Published in the DC Register"
1928608,2025-06-03,Council,4,"Committee Mark-up of B26-0053"
1928608,2025-06-03,Council,5,"First Reading, CC"
1928608,2025-06-03,Council,6,"Amendment (Mendelson)"
1928608,2025-06-03,Council,7,"Notice of Mark-up filed in the Office of Secretary"
1928608,2025-06-30,Council,8,"Committee Report Filed"
1928608,2025-07-01,Council,9,"Amendment in the Nature of a Substitute (Mendelson)"
1928608,2025-07-01,Council,10,"Final Reading"
1928608,2025-07-31,Council,11,"Transmitted to Mayor, Response Due on August 14, 2025"
1928608,2025-08-11,Council,12,"Signed by the Mayor and Enacted with Act Number A26-0128"
1928608,2025-08-12,Council,13,"Returned from Mayor"
1928608,2025-08-15,Council,14,"Act A26-0128 Published in DC Register Vol 72 and Page 008881"
1928608,2025-08-19,Council,15,"Transmitted to Congress, Projected Law Date is Oct 15, 2025"
1928623,2025-01-07,Council,1,"Introduced in Office of the Secretary"
1928623,2025-01-21,Council,2,"Referred to Committee on Judiciary and Public Safety"
1928623,2025-01-24,Council,3,"Notice of Intent to Act on B26-0031 Published in the DC Register"
1928638,2025-01-08,Council,1,"Introduced in Office of the Secretary"
1928638,2025-01-21,Council,2,"Referred to Committee on Business and Economic Development"
1928638,2025-01-24,Council,3,"Notice of Intent to Act on PR26-0029 Published in the DC Register"
1928658,2025-01-10,Council,1,"Introduced in Office of the Secretary"
1928658,2025-01-21,Council,2,"Referred to Committee on Business and Economic Development"
1928658,2025-01-24,Council,3,"Notice of Intent to Act on B26-0040 Published in the DC Register"
1928658,2025-03-18,Council,4,"Notice of Mark-up filed in the Office of Secretary"
1928658,2025-03-20,Council,5,"Committee Mark-up of B26-0040"
1928658,2025-03-25,Council,6,"Committee Report Filed"
1928658,2025-04-01,Council,7,"First Reading"
1928658,2025-05-06,Council,8,"Postponed to NEXT LEGISLATIVE MEETING"
1928658,2025-06-03,Council,9,"Final Reading"
1928658,2025-06-10,Council,10,"Transmitted to Mayor, Response Due on June 25, 2025"
1928658,2025-06-25,Council,11,"Returned from Mayor"
1928658,2025-06-26,Council,12,"Enacted without Mayor's Signature with Act Number A26-0080"
1928658,2025-07-04,Council,13,"Act A26-0080 Published in DC Register Vol 72 and Page 007515"
1928658,2025-07-07,Council,14,"Transmitted to Congress"
1928658,2025-08-16,Council,15,"Law Number L26-0022 Effective from Aug 16, 2025"
1928674,2025-01-08,Council,1,"Introduced in Office of the Secretary"
1928674,2025-01-21,Council,2,"Retained by the Council"
1928674,2025-02-04,Council,3,"Final Reading, CC"
1928674,2025-02-04,Council,4,"Approved with Resolution Number R26-0026"
1928674,2025-02-14,Council,5,"Resolution R26-0026, Effective from Feb 04, 2025 Published in DC Register Vol 72 and Page 001454"
1928689,2025-01-13,Council,1,"Introduced in Office of the Secretary"
1928689,2025-01-21,Council,2,"Referred to Committee on Judiciary and Public Safety"
1928689,2025-01-24,Council,3,"Notice of Intent to Act on B26-0051 Published in the DC Register"
1928712,2025-01-13,Council,1,"Introduced in Office of the Secretary"
1928712,2025-01-21,Council,2,"Referred to Committee on Housing"
1928712,2025-01-24,Council,3,"Notice of Intent to Act on B26-0050 Published in the DC Register"
1928712,2025-02-04,Council,4,"Referred to Committee on Human Services"
1928712,2025-02-07,Council,5,"Referred to Committee on Human Services"
1928726,2025-01-10,Council,1,"Introduced in Office of the Secretary"
1928726,2025-01-21,Council,2,"Referred to Committee on Business and Economic Development"
1928726,2025-01-24,Council,3,"Notice of Intent to Act on PR26-0034 Published in the DC Register"
1928726,2025-02-04,Council,4,"Notice of Public Hearing Published in the DC Register"
1928726,2025-02-10,Council,5,"Roundtable Hearing Held"
1928726,2025-02-21,Council,6,"Notice of Mark-up filed in the Office of Secretary"
1928726,2025-02-24,Council,7,"Committee Mark-up of PR26-0034"
1928726,2025-02-25,Council,8,"Committee Report Filed"
1928726,2025-03-04,Council,9,"Final Reading"
1928726,2025-03-04,Council,10,"Approved with Resolution Number R26-0053"
1928726,2025-03-14,Council,11,"Resolution R26-0053, Effective from Mar 04, 2025 Published in DC Register Vol 72 and Page 002680"
1928746,2025-01-08,Council,1,"Introduced in Office of the Secretary"
1928746,2025-01-21,Council,2,"Retained by the Council"
1928746,2025-02-04,Council,3,"Final Reading, CC"
1928746,2025-02-11,Council,4,"Transmitted to Mayor, Response Due on February 26, 2025"
1928746,2025-02-20,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0008, Expires on May 21, 2025"
1928746,2025-02-20,Council,6,"Returned from Mayor"
1928746,2025-02-28,Council,7,"Act A26-0008 Published in DC Register Vol 72 and Page 002004, Expires on May 21, 2025"
1928760,2025-01-13,Council,1,"Introduced in Office of the Secretary"
1928760,2025-01-21,Council,2,"Referred to Committee on Transportation and the Environment"
1928760,2025-01-24,Council,3,"Notice of Intent to Act on B26-0044 Published in the DC Register"
1928776,2025-01-13,Council,1,"Introduced in Office of the Secretary"
1928776,2025-01-21,Council,2,"Referred to Committee on Committee of the Whole"
1928776,2025-01-24,Council,3,"Notice of Intent to Act on B26-0048 Published in the DC Register"
1928776,2025-02-14,Council,4,"Notice of Public Hearing Published in the DC Register"
1928776,2025-02-21,Council,5,"Notice of Public Hearing Published in the DC Register"
1928776,2025-03-26,Council,6,"Public Hearing Held"
1928776,2025-06-03,Council,7,"Committee Mark-up of B26-0048"
1928776,2025-06-03,Council,8,"First Reading, CC"
1928776,2025-06-03,Council,9,"Notice of Mark-up filed in the Office of Secretary"
1928776,2025-06-17,Council,10,"Postponed to Postponed to July 1, 2025 (Mendelson)"
1928776,2025-06-24,Council,11,"Committee Report Filed"
1928776,2025-07-01,Council,12,"Amendment in the Nature of a Substitute (Mendelson)"
1928776,2025-07-01,Council,13,"Final Reading"
1928776,2025-07-10,Council,14,"Transmitted to Mayor, Response Due on July 24, 2025"
1928776,2025-07-21,Council,15,"Signed by the Mayor and Enacted with Act Number A26-0111"
1928776,2025-07-22,Council,16,"Returned from Mayor"
1928776,2025-07-25,Council,17,"Act A26-0111 Published in DC Register Vol 72 and Page 008154"
1928776,2025-07-29,Council,18,"Transmitted to Congress, Projected Law Date is Sep 17, 2025"
1928791,2025-01-08,Council,1,"Introduced in Office of the Secretary"
1928791,2025-01-21,Council,2,"Retained by the Council"
1928791,2025-02-04,Council,3,"Final Reading, CC"
1928791,2025-02-07,Council,4,"Transmitted to Mayor, Response Due on February 24, 2025"
1928791,2025-02-20,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0009, Expires on May 21, 2025"
1928791,2025-02-20,Council,6,"Returned from Mayor"
1928791,2025-02-28,Council,7,"Act A26-0009 Published in DC Register Vol 72 and Page 002006, Expires on May 21, 2025"
1928806,2025-01-08,Council,1,"Introduced in Office of the Secretary"
1928806,2025-01-21,Council,2,"Referred to Committee on Business and Economic Development"
1928806,2025-01-24,Council,3,"Notice of Intent to Act on PR26-0028 Published in the DC Register"
1928826,2025-01-08,Council,1,"Introduced in Office of the Secretary"
1928826,2025-01-21,Council,2,"Referred to Committee on Health"
1928826,2025-01-24,Council,3,"Notice of Intent to Act on PR26-0030 Published in the DC Register"
1928826,2025-02-18,Council,4,"Notice of Public Hearing Published in the DC Register"
1928826,2025-02-19,Council,5,"Notice of Mark-up filed in the Office of Secretary"
1928826,2025-02-25,Council,6,"Roundtable Hearing Held"
1928826,2025-02-25,Council,7,"Committee Mark-up of PR26-0030"
1928826,2025-02-26,Council,8,"Committee Report Filed"
1928842,2025-01-08,Council,1,"Introduced in Office of the Secretary"
1928842,2025-01-21,Council,2,"Referred to Committee on Judiciary and Public Safety"
1928842,2025-01-24,Council,3,"Notice of Intent to Act on PR26-0026 Published in the DC Register"
1928861,2025-01-10,Council,1,"Introduced in Office of the Secretary"
1928861,2025-01-21,Council,2,"Retained by the Council"
1928861,2025-03-04,Council,3,"First Reading"
1928861,2025-03-07,Council,4,"Notice of Intent to Act on B26-0037 Published in the DC Register"
1928861,2025-04-01,Council,5,"Final Reading, CC"
1928861,2025-04-07,Council,6,"Transmitted to Mayor, Response Due on April 22, 2025"
1928861,2025-04-22,Council,7,"Signed by the Mayor and Enacted with Act Number A26-0045"
1928861,2025-04-22,Council,8,"Returned from Mayor"
1928861,2025-04-25,Council,9,"Act A26-0045 Published in DC Register Vol 72 and Page 004888"
1928861,2025-04-28,Council,10,"Transmitted to Congress"
1928861,2025-08-08,Council,11,"Law L26-0021, Effective from Jul 24, 2025 Published in DC Register Vol 72 and Page 008593, Expires on Jan 21, 2026"
1928878,2025-01-08,Council,1,"Introduced in Office of the Secretary"
1928878,2025-01-21,Council,2,"Referred to Committee on Judiciary and Public Safety"
1928878,2025-01-24,Council,3,"Notice of Intent to Act on PR26-0024 Published in the DC Register"
1928897,2025-01-10,Council,1,"Introduced in Office of the Secretary"
1928897,2025-01-21,Council,2,"Referred to Committee on Judiciary and Public Safety"
1928897,2025-01-24,Council,3,"Notice of Intent to Act on B26-0038 Published in the DC Register"
1928897,2025-05-13,Council,4,"Notice of Public Hearing Published in the DC Register"
1928897,2025-05-28,Council,5,"Cancellation Notice of Public Hearing Filed"
1928897,2025-06-02,Council,6,"Public Hearing Cancelled"
1928913,2025-01-07,Council,1,"Introduced in Office of the Secretary"
1928913,2025-01-21,Council,2,"Referred to Committee on Business and Economic Development"
